icao,iata,name,city,country_code,latitude,longitude,time_zone,airport_type
AYKD,KMF,Kamina Airport,Hoieti,PG,-7.64925,145.956944444,,small_airport
AYKG,KPA,Kopiago Airport,Kopiago,PG,-5.3883,142.4977,,small_airport
AYKH,KAQ,Kamulai Airport,Kamulai Mission,PG,-8.150694444440001,146.834,,small_airport
AYKI,UNG,Kiunga Airport,Kiunga,PG,-6.1257100105285645,141.28199768066406,Pacific/Port_Moresby,small_airport
AYKJ,KNE,Kanainj Airport,Kanainj,PG,-5.2903,144.7072,,small_airport
AYKK,KRI,Kikori Airport,Kikori,PG,-7.42438,144.250076,Pacific/Port_Moresby,small_airport
AYKM,KMA,Kerema Airport,Kerema,PG,-7.96361017227,145.770996094,Pacific/Port_Moresby,medium_airport
AYKO,KKD,Kokoda Airport,Kokoda,PG,-8.884679,147.730957,Pacific/Port_Moresby,small_airport
AYKQ,KGW,Kagi Airport,Kagi,PG,-9.135916666670001,147.669444444,,small_airport
AYKR,KRX,Kar Kar Airport,Kar Kar Island,PG,-4.557,145.9404,,small_airport
AYKT,KZF,Kaintiba Airport,Kaintiba,PG,-7.50025,146.033833333,Pacific/Port_Moresby,small_airport
AYKU,KUQ,Kuri Airport,Kuri,PG,-7.135083,143.276111,Pacific/Port_Moresby,small_airport
AYKV,KVG,Kavieng Airport,Kavieng,PG,-2.57940006256,150.807998657,Pacific/Port_Moresby,medium_airport
AYKW,KWO,Kawito Airport,Kawito,PG,-7.977006912229999,142.823577881,Pacific/Port_Moresby,small_airport
AYKY,LNV,Londolovit Airport,Londolovit,PG,-3.04361009598,152.628997803,Pacific/Port_Moresby,small_airport
AYLB,LAB,Lab Lab Airport,Lab Lab Mission,PG,-5.7204,148.0566,,small_airport
AYLG,KEG,Keglsugl Airport,Denglagu Mission,PG,-5.83277777778,145.097222222,,small_airport
AYLI,KII,Kibuli Airstrip,Kibuli,PG,-9.006528,142.698056,,small_airport
AYLL,LGN,Linga Linga Airport,Linga Linga,PG,-5.5319444444400006,149.734166667,,small_airport
AYLN,LNM,Langimar Airport,,PG,-7.22313888889,146.227083333,,small_airport
AYLO,LWI,Lowai Airport,Lowai,PG,-6.3344,146.6458,,small_airport
AYLP,LPN,Leron Plains Airport,Leron Plains,PG,-6.3917,146.3434,,small_airport
AYLS,LNG,Lese Airport,Lese,PG,-8.2799,146.2765,,small_airport
AYLT,LNC,Lengbati Airport,,PG,-6.384611111110001,147.368638889,,small_airport
AYLU,LMI,Lumi Airport,Lumi,PG,-3.47683951134,142.041292191,Pacific/Port_Moresby,small_airport
AYLX,LSJ,Long Island Airport,Long Island,PG,-5.3604,147.0177,,small_airport
,AYM,Yas Island Seaplane Base,Abu Dhabi,AE,24.467,54.6103,Asia/Dubai,seaplane_base
AYMA,MRM,Manari Airport,Manari,PG,-9.1908,147.6219,,small_airport
AYMB,OBM,Morobe Airport,Morobe,PG,-7.74,147.59,,small_airport
AYMC,MYX,Menyamya Airport,Menyamya,PG,-7.21166666667,146.019361111,Pacific/Port_Moresby,small_airport
AYMD,MAG,Madang Airport,Madang,PG,-5.20707988739,145.789001465,Pacific/Port_Moresby,medium_airport
AYMH,HGU,Mount Hagen Kagamuga Airport,Mount Hagen,PG,-5.828212,144.299412,Pacific/Port_Moresby,medium_airport
AYMI,MXK,Mindik Airport,Mindik,PG,-6.47166666667,147.441138889,Pacific/Port_Moresby,small_airport
AYMJ,MPG,Makini Airport,Makini,PG,-6.532222222220001,147.651166667,,small_airport
AYML,GUV,Mougulu Airport,Mougulu,PG,-6.280859,142.420775,Pacific/Port_Moresby,small_airport
AYMN,MDU,Mendi Airport,Mendi,PG,-6.14774,143.656998,Pacific/Port_Moresby,medium_airport
AYMO,MAS,Momote Airport,Manus Island,PG,-2.06189,147.423996,Pacific/Port_Moresby,medium_airport
AYMP,MLQ,Malalaua Airport,Malalaua,PG,-8.07138888889,146.155472222,,small_airport
AYMQ,MQO,Malam Airport,Malam,PG,-8.70916666667,142.649722222,,small_airport
AYMR,MXH,Moro Airport,Moro,PG,-6.36332988739,143.238006592,Pacific/Port_Moresby,small_airport
AYMS,MIS,Misima Island Airport,Misima Island,PG,-10.689200401299999,152.837997437,Pacific/Port_Moresby,small_airport
AYMV,MKN,Malekolon Airport,Babase Island,PG,-4.02343055556,153.657277778,,small_airport
AYMW,MWG,Marawaka Airport,Marawaka,PG,-6.9736,145.8849,,small_airport
AYMZ,MPU,Mapua(Mabua) Airport,Tatau Island,PG,-2.81138888889,151.991111111,,small_airport
AYNA,NKN,Nankina Airport,Gwarawon,PG,-5.837,146.4533,,small_airport
AYNB,KEX,Kanabea Airport,Kanabea,PG,-7.538888888890001,145.905,,small_airport
AYNC,NDN,Nadunumu Airport,Nadunumu,PG,-9.14355555556,147.68425,,small_airport
AYND,AUI,Aua Island Airport,Aua Island,PG,-1.46055555556,143.064722222,,small_airport
AYNE,GBF,Negarbo(Negabo) Airport,Negarbo,PG,-6.567778,144.703058,Pacific/Port_Moresby,small_airport
AYNG,MFO,Manguna Airport,Manguna,PG,-5.577778,151.792333,Pacific/Port_Moresby,small_airport
AYNI,NUG,Nuguria Airstrip,Nuguria Island,PG,-3.4075,154.7383,,small_airport
AYNJ,NDI,Namudi Airport,Namudi,PG,-9.47375,148.329416667,,small_airport
AYNM,KSB,Kasonombe Airport,Kasonombe,PG,-6.3819,146.9859,,small_airport
AYNN,KDP,Kandep Airport,Kandep,PG,-5.84061111111,143.507222222,,small_airport
AYNO,NMN,Nomane Airport,Namane,PG,-6.32183,145.070667,,small_airport
AYNS,BXZ,Bunsil Airport,Bunsil - Umboi Island,PG,-5.7243,147.8667,,small_airport
AYNU,UKU,Nuku Airport,Nuku,PG,-3.676765,142.48492,Pacific/Port_Moresby,small_airport
AYNX,ATN,Namatanai Airport,Namatanai,PG,-3.6695,152.438,,small_airport
AYNY,NBA,Nambaiyufa Airport,Nambaiyufa,PG,-6.2412,145.2424,,small_airport
AYNZ,LAE,Nadzab Tomodachi International Airport,Lae,PG,-6.567995,146.726544,Pacific/Port_Moresby,large_airport
AYOB,OBX,Obo Airport,Obo,PG,-7.590622421369999,141.324262619,,small_airport
AYOE,KGB,Konge Airport,Konge,PG,-6.2239,147.2152,,small_airport
AYOF,OKV,Okao Airport,Okao,PG,-5.55666666667,141.032777778,,small_airport
AYOG,OGE,Ogeranang Airport,,PG,-6.46675,147.364166667,Pacific/Port_Moresby,small_airport
AYOJ,OKP,Oksapmin Airport,Oksapmin,PG,-5.2261,142.2259,,small_airport
AYOK,HOC,Komako Airport,Komako,PG,-7.3984,145.8827,,small_airport
AYOL,KQL,Kol Airport,Kol,PG,-5.73116666667,144.846,,small_airport
AYOM,OSE,Omora Airport,Omora,PG,-7.82777777778,147.080638889,Pacific/Port_Moresby,small_airport
AYOO,KOM,Komo-Manda Airport,Komo,PG,-6.0682,142.8598,,small_airport
AYOP,KSP,Kosipe Airport,Kosipe Mission,PG,-8.450716,147.209195,,small_airport
AYOQ,KCJ,Komaio Airport,Komaio,PG,-7.2714,143.5952,,small_airport
AYOV,OLQ,Olsobip Airport,Olsobip,PG,-5.3897222222200005,141.515277778,,small_airport
AYOW,KDE,Koroba Airport,Koroba,PG,-5.6952,142.7441,,small_airport
AYOY,OPB,Open Bay Airport,Maitanakunai,PG,-4.794727,151.696195,,small_airport
AYPB,PLE,Paiela Airport,Paiela,PG,-5.372407,142.975774,,small_airport
AYPC,PGB,Pangoa Airport,Pangoa,PG,-7.0226,141.5605,,small_airport
AYPD,PDI,Pindiu Airport,Pindiu,PG,-6.445138888890001,147.515833333,Pacific/Port_Moresby,small_airport
AYPE,APR,April River Airport,April River,PG,-4.67666666667,142.540138889,,small_airport
AYPG,PGN,Pangia Airport,Pangia,PG,-6.386,144.1084,,small_airport
AYPJ,PMP,Pimaga Airport,Pimaga,PG,-6.49916666667,143.510277778,,small_airport
AYPO,MPF,Mapoda Airport,Mapoda,PG,-7.979,143.1694,,small_airport
AYPQ,PMN,Pumani Airport,Pumani,PG,-9.7469,149.4766,,small_airport
AYPU,WLU,Walluanda Airport,Puri,PG,-6.475161,143.987222,Pacific/Port_Moresby,small_airport
AYPY,POM,Port Moresby Jacksons International Airport,Port Moresby,PG,-9.443380355834961,147.22000122070312,Pacific/Port_Moresby,large_airport
AYQA,KRJ,Karawari Airstrip,Amboin,PG,-4.59666666667,143.5225,Pacific/Port_Moresby,small_airport
AYQL,TLP,Tumolbil Airport,Tumolbil,PG,-4.7748,141.0133,,small_airport
AYQO,SPH,Sopu Airport,Sopu,PG,-8.3038,147.1659,,small_airport
AYQQ,ONB,Ononge Airport,Onange Mission,PG,-8.67436111111,147.262416667,,small_airport
AYQS,SXA,Sialum Airport,Sialum,PG,-6.0908,147.5955,,small_airport
AYRA,KIQ,Kira Airport,Kira,PG,-8.065111111110001,147.332027778,,small_airport
AYRE,RBP,Raba Raba Airport,Rabaraba,PG,-9.97111111111,149.832222222,,small_airport
AYRG,RMN,Rumginae Airport,,PG,-5.89722222222,141.271666667,Pacific/Port_Moresby,small_airport
AYRI,KMR,Karimui Airport,Karimui,PG,-6.4921,144.823,Pacific/Port_Moresby,small_airport
AYRK,RKU,Kairuku Airport,Yule Island,PG,-8.817000054,146.5243833,,small_airport
AYRM,MWI,Maramuni Airport,Maramuni,PG,-5.13,143.4829,,small_airport
AYRO,KOR,Kakoro(Koroko) Airstrip,Kakoro,PG,-7.8346666666700004,146.5335,,small_airport
AYRV,MRH,May River Airstrip,May River,PG,-4.3615,141.785,,small_airport
AYSA,SBE,Suabi Airport,,PG,-6.10444444444,142.278333333,Pacific/Port_Moresby,small_airport
AYSD,SDI,Saidor Airport,Saidor,PG,-5.62713888889,146.462777778,,small_airport
AYSE,NIS,Simberi Airport,Simberi Island,PG,-2.66222222222,151.997777778,Pacific/Port_Moresby,small_airport
AYSF,SFU,Safia Airport,Safia,PG,-9.594471,148.639305,,small_airport
AYSG,SIL,Sila Airport,Sila Mission,PG,-9.07355555556,148.38925,Pacific/Port_Moresby,small_airport
AYSH,SBV,Sabah Airport,Sabah,PG,-5.5765,155.0489,,small_airport
AYSJ,SIM,Simbai Airport,Simbai,PG,-5.278611111110001,144.544722222,Pacific/Port_Moresby,small_airport
AYSK,SGK,Sengapi Airstrip,Sengapi,PG,-5.12583333333,144.323611111,,small_airport
AYSL,SXH,Sehulea Airport,Sehulea,PG,-9.96452777778,151.161861111,,small_airport
AYSO,SBC,Selbang Airport,Selbang,PG,-5.315,141.752,,small_airport
AYSP,SMH,Sapmanga Airport,Sapmanga,PG,-6.075277777779999,146.811111111,,small_airport
AYSQ,SPV,Sepik Plains Airport,Sepik Plains,PG,-3.8821,143.6734,,small_airport
AYSS,TDS,Sasereme Airport,Sasereme,PG,-7.6217,142.868,Pacific/Port_Moresby,small_airport
AYSU,SKC,Suki Airport,Suki,PG,-8.0466,141.7222,Pacific/Port_Moresby,small_airport
AYSV,SXW,Sauren Airport,Sauren,PG,-5.9701,148.8543,,small_airport
AYSW,SWG,Satwag Airport,Satwag,PG,-6.13955555556,147.279166667,,small_airport
AYSX,MBV,Masa Airport,Masa,PG,-6.345,147.591,,small_airport
AYTA,TIZ,Tari Airport,Tari,PG,-5.845,142.947998,Pacific/Port_Moresby,small_airport
AYTB,TBG,Tabubil Airport,Tabubil,PG,-5.280471,141.227576,Pacific/Port_Moresby,small_airport
AYTE,TFM,Telefomin Airport,Telefomin,PG,-5.12608,141.641922,Pacific/Port_Moresby,small_airport
AYTF,TDB,Tetebedi Airport,Tetebedi,PG,-9.1586,148.0686,,small_airport
AYTG,TGL,Tagula Airport,Sudest Island,PG,-11.3311111111,153.202916667,,small_airport
AYTH,TFB,Tifalmin Airport,Tifalmin,PG,-5.117249,141.418076,,small_airport
AYTI,TPI,Tapini Airport,Tapini,PG,-8.35666666667,146.989166667,Pacific/Port_Moresby,small_airport
AYTK,RAB,Tokua Airport,Kokopo,PG,-4.34046,152.380005,Pacific/Port_Moresby,medium_airport
AYTN,TKW,Tekin Airport,Tekin,PG,-5.243667,142.165194,Pacific/Port_Moresby,small_airport
AYTO,KDQ,Kamberatoro Airport,Kamberatoro Mission,PG,-3.600556,141.051667,,small_airport
AYTP,TEP,Tep Tep Airport,Teptep,PG,-5.9553,146.5595,,small_airport
AYTR,TBQ,Tarabo Airport,Tarabo,PG,-6.46666666667,145.532222222,,small_airport
AYTS,TSW,Tsewi Airport,Tsewi,PG,-7.0695,146.1272,,small_airport
AYTT,TRJ,Tarakbits Airport,Tarakbits,PG,-5.614,141.0421,,small_airport
AYTU,TFI,Tufi Airport,Tufi,PG,-9.07595443726,149.319839478,Pacific/Port_Moresby,small_airport
AYTV,TBE,Timbunke Airport,Timbunke,PG,-4.196633,143.519222,,small_airport
AYTW,TWY,Tawa Airport,Tawa,PG,-7.4463,146.1067,,small_airport
AYTY,TEO,Terapo Airport,Terapo Mission,PG,-8.16972222222,146.194444444,,small_airport
AYTZ,TKB,Tekadu Airport,Tekadu,PG,-7.6808,146.5503,,small_airport
AYUC,UMC,Umba Airport,Umba,PG,-7.0214,145.966,,small_airport
AYUE,URU,Uroubi Airport,Uroubi,PG,-9.5162,148.5591,,small_airport
AYUI,UBI,Buin Airport,Buin,PG,-6.72916666667,155.683333333,,small_airport
AYUM,AUV,Aumo Airport,Aumo,PG,-5.731111111110001,148.445277778,,small_airport
AYUP,GLP,Gulgubip Airport,Gulgubip,PG,-5.2808,141.5411,,small_airport
AYUR,UPR,Upiara Airport,Upiara,PG,-8.5411,142.6503,,small_airport
AYUY,KUX,Kuyol Airport,,PG,-5.372361111110001,141.623888889,,small_airport
AYUZ,UVO,Uvol Airport,Uvol,PG,-6.0178,150.9557,,small_airport
AYVL,TLW,Talasea Airport,Talasea,PG,-5.2726,150.0089,,small_airport
AYVM,TCJ,Torembi Airport,Torembi,PG,-4.0165,143.1329,,small_airport
AYVN,VAI,Vanimo Airport,Vanimo,PG,-2.6926,141.3028,Pacific/Port_Moresby,medium_airport
AYVO,TON,Tonu Airport,Tonu,PG,-6.6552,155.4326,,small_airport
AYVW,WUV,Wuvulu Island Airport,Wuvulu Island,PG,-1.73611111111,142.836666667,,small_airport
AYWB,WAO,Wabo Airport,Wabo,PG,-6.98944444444,145.075111111,Pacific/Port_Moresby,small_airport
AYWC,WTT,Wantoat Airport,Wantoat,PG,-6.1325,146.467777778,,small_airport
AYWD,WBM,Wapenamanda Airport,Wapenamanda,PG,-5.635293,143.892231,Pacific/Port_Moresby,medium_airport
AYWF,WAJ,Wawoi Falls Airport,Wavoi Falls,PG,-6.9523,142.6557,,small_airport
AYWG,AGL,Wanigela Airport,Wanigela,PG,-9.3375,149.155556,Pacific/Port_Moresby,small_airport
AYWH,WNU,Wanuma Airport,Wanuma,PG,-4.8961,145.3213,,small_airport
AYWJ,WBC,Wapolu Airport,Wapolu,PG,-9.3376,150.5093,,small_airport
AYWK,WWK,Wewak International Airport,Wewak,PG,-3.58383011818,143.669006348,Pacific/Port_Moresby,medium_airport
AYWO,WOA,Wonenara Airport,Wonenara,PG,-6.796861111110001,145.891944444,Pacific/Port_Moresby,small_airport
AYWQ,WKN,Wakunai Airport,Wakunai,PG,-5.8603,155.2223,,small_airport
AYWS,WSU,Wasu Airport,Wasu,PG,-5.96170944919,147.19822526,Pacific/Port_Moresby,small_airport
AYWT,WTP,Woitape Airport,Fatima Mission,PG,-8.545833,147.2525,Pacific/Port_Moresby,small_airport
AYWU,WUG,Wau Airport,Wau,PG,-7.345556,146.718611,Pacific/Port_Moresby,small_airport
AYXE,YVD,Yeva Airport,Yeva,PG,-7.548,146.188,,small_airport
AYXI,SMJ,Sim Airport,Sim,PG,-7.75,146.9273,,small_airport
AYXO,TLO,Tol Airport,Tol,PG,-4.98083019257,152.009994507,,small_airport
AYXP,WPM,Wipim Airport,Wipim,PG,-8.78822,142.882004,,small_airport
AYXW,WEP,Weam Airport,Weam,PG,-8.6184,141.1381,,small_airport
,AYY,Arugam Bay SPB,Pottuvil,LK,6.86,81.82388888890002,Asia/Colombo,seaplane_base
AYYE,KYX,Yalumet Airport,Yalumet,PG,-6.09,147.0117,,small_airport
AYYK,YEQ,Yenkis(Yankisa) Airport,,PG,-5.10972222222,143.917666667,,small_airport
AYYL,TCK,Tinboli Airport,Tinboli,PG,-4.0949,143.3838,,small_airport
AYYM,LNF,Munbil Airport,,PG,-4.855941,141.220165,,small_airport
AYYO,RAX,Oram Airport,,PG,-9.632916666669997,148.048055556,,small_airport
AYYP,KPE,Yapsiei Airport,,PG,-4.6280555555600005,141.094166667,,small_airport
AYYR,KSX,Yasuru Airport,Yasuru,PG,-6.6015,146.1813,,small_airport
AYZA,ZEN,Zenag Airport,Zenag,PG,-6.9522222222200005,146.61625,,small_airport
AYZI,SWR,Silur Airport,Silur Mission,PG,-4.5298888888899995,153.054444444,,small_airport
AYZM,WUM,Wasum Airport,Wasum,PG,-6.0491,149.337,,small_airport
AYZN,SIZ,Sissano Airport,Sissano,PG,-2.99944444444,142.0445,,small_airport
AYZS,OSG,Ossima Airport,Ossima,PG,-2.91555555556,141.297305556,,small_airport
UBTT,ZXT,Zabrat Airport,Zabrat,AZ,40.494884,49.977065,Asia/Baku,medium_airport
,HAE,Lava Falls Heliport,Supai Village,US,36.191600799599996,-113.092002869,,heliport
,AZB,Amazon Bay Airport,,PG,-10.2991666667,149.338333333,,small_airport
,BAJ,Bali Airport,Unea Island,PG,-4.8833333333299995,149.133333333,,small_airport
,BCW,Benguera Island Airport,Benguera Island,MZ,-21.8533,35.438301,Africa/Maputo,medium_airport
,BCZ,Milyakburra Airport,Bickerton Island,AU,-13.780833333299999,136.201666667,,small_airport
LBIA,JAM,Bezmer Air Base,Bezmer,BG,42.454899,26.3522,Europe/Sofia,medium_airport
BGAA,JEG,Aasiaat Airport,Aasiaat,GL,68.721802,-52.784698,America/Nuuk,medium_airport
BGAG,AOQ,Aappilattoq Heliport,Aappilattoq,GL,72.88703,-55.596287,,heliport
BGAM,AGM,Tasiilaq Heliport,Tasiilaq,GL,65.612296,-37.618335,,heliport
BGAP,LLU,Alluitsup Paa Heliport,Alluitsup Paa,GL,60.46445,-45.56917,,heliport
BGAQ,QUV,Aappilattoq Heliport,Aappilattoq,GL,60.148357,-44.286916,,heliport
BGAR,JRK,Arsuk Heliport,Arsuk,GL,61.176828,-48.419698,,heliport
BGAS,QUW,Ammassivik Heliport,Ammassivik,GL,60.597376,-45.382445,,heliport
BGAT,QGQ,Attu Heliport,Attu,GL,67.940663,-53.62187,,heliport
BGBW,UAK,Narsarsuaq Airport,Narsarsuaq,GL,61.15958,-45.42469,America/Nuuk,heliport
BGCH,JCH,Qasigiannguit Heliport,Qasigiannguit,GL,68.822816,-51.173447,,heliport
BGCO,CNP,Neerlerit Inaat Airport,Neerlerit Inaat,GL,70.743103,-22.650499,America/Scoresbysund,medium_airport
BGET,QFG,Eqalugaarsuit Heliport,Eqalugaarsuit,GL,60.61972,-45.914062,,heliport
BGFD,QFN,Narsarmijit Heliport,Narsarmijit,GL,60.004694,-44.656935,,heliport
BGGD,JGR,Kangilinnguit Heliport,Kangilinnguit,GL,61.22896,-48.09698,,heliport
BGGH,GOH,Nuuk International Airport,Nuuk,GL,64.191066,-51.67914,America/Nuuk,large_airport
BGGN,JGO,Qeqertarsuaq Heliport,Qeqertarsuaq,GL,69.251182,-53.514876,,heliport
BGIA,IKE,Ikerasak Heliport,Ikerasak,GL,70.498145,-51.303084,,heliport
BGIG,QFI,Iginniarfik Heliport,Iginniarfik,GL,68.14583,-53.16916,,heliport
BGIK,QRY,Ikerassaarsuk Heliport,Ikerassaarsuk,GL,68.140881,-53.441459,,heliport
BGIL,XIQ,Ilimanaq Heliport,Ilimanaq,GL,69.080915,-51.114315,,heliport
BGIN,IUI,Innarsuit Heliport,Innarsuit,GL,73.199895,-56.010817,,heliport
BGIS,IOQ,Isortoq Heliport,Isortoq,GL,65.547792,-38.976552,,heliport
BGIT,QJI,Ikamiut Heliport,Ikamiut,GL,68.634253,-51.832262,,heliport
BGJN,JAV,Ilulissat Airport,Ilulissat,GL,69.243202,-51.057098,America/Nuuk,medium_airport
BGKA,QPW,Kangaatsiaq Heliport,Kangaatsiaq,GL,68.312657,-53.460208,,heliport
BGKK,KUS,Kulusuk Airport,Kulusuk,GL,65.573601,-37.1236,America/Nuuk,medium_airport
BGKL,,Upernavik Kujalleq Heliport,Upernavik Kujalleq,GL,72.152743,-55.530986,,heliport
BGKM,KUZ,Kuummiut Heliport,Kuummiut,GL,65.863935,-36.997919,,heliport
BGKQ,KHQ,Kullorsuaq Heliport,Kullorsuaq,GL,74.57805,-57.226828,,heliport
BGKS,KGQ,Kangersuatsiaq Heliport,Kangersuatsiaq,GL,72.381092,-55.536586,,heliport
BGKT,QJE,Kitsissuarsuit Heliport,Kitsissuarsuit,GL,68.857926,-53.123295,,heliport
BGLL,IOT,Illorsuit Heliport,Illorsuit,GL,71.241944,-53.562877,,heliport
BGMQ,JSU,Maniitsoq Airport,Maniitsoq,GL,65.412498,-52.9394,America/Nuuk,small_airport
BGNK,,Niaqornaarsuk Heliport,Niaqornaarsuk,GL,68.236381,-52.852148,,heliport
BGNN,JNN,Nanortalik Heliport,Nanortalik,GL,60.141884,-45.232977,,heliport
BGNQ,JUU,Nuugaatsiaq Heliport,Nuugaatsiaq,GL,71.538769,-53.205038,,heliport
BGNS,JNS,Narsaq Heliport,Narsaq,GL,60.917283,-46.059923,,heliport
BGNT,NIQ,Niaqornat Heliport,Niaqornat,GL,70.789385,-53.662945,,heliport
BGNU,NSQ,Nuussuaq Heliport,Nuussuaq,GL,74.109853,-57.065037,,heliport
BGPT,JFR,Paamiut Airport,Paamiut,GL,62.014736,-49.670937,America/Nuuk,small_airport
BGQE,PQT,Qeqertaq Heliport,Qeqertaq,GL,69.995861,-51.300917,,heliport
BGQQ,NAQ,Qaanaaq Airport,Qaanaaq,GL,77.488602,-69.388702,America/Thule,medium_airport
BGQT,QJH,Qassimiut Heliport,Qassimiut,GL,60.780959,-47.156249,,heliport
BGSC,OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,GL,70.488229,-21.97168,,heliport
BGSF,SFJ,Kangerlussuaq International Airport,Kangerlussuaq,GL,67.010446,-50.715294,America/Nuuk,medium_airport
BGSG,SGG,Sermiligaaq Heliport,Sermiligaaq,GL,65.90592,-36.378254,,heliport
BGSI,SRK,Siorapaluk Heliport,Siorapaluk,GL,77.786517,-70.638657,,heliport
BGSO,QOQ,Saarloq Heliport,Saarloq,GL,60.537778,-46.024722,,heliport
BGSQ,,Saqqaq Heliport,Saqqaq,GL,70.011448,-51.932142,,heliport
BGSS,JHS,Sisimiut Airport,Sisimiut,GL,66.951302,-53.729301,America/Nuuk,medium_airport
BGST,SAE,Saattut Heliport,Saattut,GL,70.811172,-51.63129,,heliport
BGSV,SVR,Savissivik Heliport,Savissivik,GL,76.018613,-65.117683,,heliport
BGTA,TQA,Tasiusaq Heliport,Tasiusaq,GL,73.373055,-56.06028,,heliport
BGTL,THU,Pituffik Space Base,Pituffik,GL,76.53063,-68.700541,America/Thule,medium_airport
BGTN,TQI,Tiniteqilaaq Heliport,Tiniteqilaaq,GL,65.892027,-37.783409,,heliport
BGTQ,XEQ,Tasiusaq Heliport,Tasiusak,GL,60.194305,-44.813447,,heliport
BGUK,JUV,Upernavik Airport,Upernavik,GL,72.790199,-56.1306,America/Nuuk,small_airport
BGUM,UMD,Uummannaq Heliport,Uummannaq,GL,70.680428,-52.11163,,heliport
BGUQ,JQA,Qaarsut Airport,Uummannaq,GL,70.7342,-52.696201,America/Nuuk,small_airport
BGUT,JUK,Ukkusissat Heliport,Ukkusissat,GL,71.049438,-51.890016,,heliport
,BHL,Bahía de los Ángeles Airport,Ensenada,MX,28.9786,-113.560997,,small_airport
YBTD,BHT,Brighton Downs Airport,Brighton Downs,AU,-23.365763,141.562947,Australia/Brisbane,small_airport
BIAR,AEY,Akureyri International Airport,Akureyri,IS,65.656573,-18.072018,Atlantic/Reykjavik,large_airport
BIBD,BIU,Bildudalur Airport,Bildudalur,IS,65.641296,-23.5462,Atlantic/Reykjavik,medium_airport
BIBF,BGJ,Borgarfjörður eystri Airport,Borgarfjörður eystri,IS,65.516769,-13.81578,Atlantic/Reykjavik,small_airport
BIBL,BLO,Blönduós Airport,Blönduós,IS,65.644997,-20.2875,Atlantic/Reykjavik,small_airport
BIBV,BXV,Breiðdalsvík Airport,Breiðdalsvík,IS,64.790037,-14.043927,Atlantic/Reykjavik,small_airport
BIDV,DJU,Djúpivogur Airport,Djúpivogur,IS,64.642372,-14.277297,Atlantic/Reykjavik,small_airport
BIEG,EGS,Egilsstaðir Airport,Egilsstaðir,IS,65.2833023071289,-14.401399612426758,Atlantic/Reykjavik,medium_airport
BIFM,FAG,Fagurhólsmýri Airport,Fagurhólsmýri,IS,63.874699,-16.6411,Atlantic/Reykjavik,small_airport
BIGF,GUU,Grundarfjörður Airport,Grundarfjörður,IS,64.991402,-23.224701,Atlantic/Reykjavik,small_airport
BIGJ,GJR,Gjögur Airport,Gjögur,IS,65.9953,-21.3269,Atlantic/Reykjavik,small_airport
BIGR,GRY,Grímsey Airport,Grímsey/Sandvík,IS,66.5458,-18.0173,Atlantic/Reykjavik,medium_airport
BIHK,HVK,Hólmavík Airport,Hólmavík,IS,65.704697,-21.6964,Atlantic/Reykjavik,small_airport
BIHN,HFN,Hornafjörður Airport,Höfn,IS,64.295601,-15.2272,Atlantic/Reykjavik,medium_airport
BIHU,HZK,Húsavík Airport,Húsavík,IS,65.952301,-17.426001,Atlantic/Reykjavik,medium_airport
BIIS,IFJ,Ísafjörður Airport,Ísafjörður,IS,66.058098,-23.1353,Atlantic/Reykjavik,medium_airport
BIKF,KEF,Keflavik International Airport,Reykjavík,IS,63.985001,-22.6056,Atlantic/Reykjavik,large_airport
BIKP,OPA,Kópasker Airport,Kópasker,IS,66.310799,-16.4667,Atlantic/Reykjavik,small_airport
